,ano_x,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,id_candidato_bd,sequencial_candidato,numero,nome,nome_urna,numero_partido,sigla_partido,cargo,situacao,ocupacao,data_nascimento,idade,genero,instrucao,estado_civil,nacionalidade,sigla_uf_nascimento,municipio_nascimento,raca,resultado,fund_outro,fund_part,fund_esp
98,2020,eleicao ordinaria,SE,2803609,31712,181321.0,260001121741,70789,Edson Messias Leite,Patativa  Neles,70,AVANTE,vereador,indeferido com recurso,servidor publico estadual,1966-08-18,54,masculino,ensino fundamental incompleto,solteiro(a),brasileira,SE,Laranjeiras,indigena,,,,
99,2020,eleicao ordinaria,SP,3507704,62553,181504.0,250001118904,45114,Evalmildo Vitor,Miro Icatu,45,PSDB,vereador,deferido,trabalhador rural,1993-05-02,27,masculino,ensino medio completo,solteiro(a),brasileira,MS,Miranda,indigena,suplente,,,
100,2020,eleicao ordinaria,SP,3550308,71072,184296.0,250000755995,16600,Jorge Breogan Froes Rodrigues,Jorge Breogan,16,PSTU,vereador,deferido,outros,1956-08-07,64,masculino,ensino superior incompleto,casado(a),brasileira,PA,Belém,indigena,nao eleito,844.05,,13281.44
101,2020,eleicao ordinaria,MT,5101803,90352,186062.0,110000964669,55100,Xisto Tserenhi Ru Tserenhimi Rami,Professor Xisto,55,PSD,vereador,deferido,professor de ensino medio,1970-12-23,50,masculino,ensino superior completo,solteiro(a),brasileira,MT,General Carneiro,indigena,suplente,400.0,,
102,2020,eleicao ordinaria,AC,1200351,1040,190127.0,10000801971,55,Isaac Da Silva Piyako,Isaac Piyako,55,PSD,prefeito,deferido,prefeito,1972-02-20,49,masculino,ensino superior completo,solteiro(a),brasileira,AC,Marechal Thaumaturgo,indigena,eleito,,,119140.0
103,2020,eleicao ordinaria,RS,4314902,88013,190133.0,210000636283,80520,Walasse Santos De Souza,Merong Kamakã,80,UP,vereador,deferido,artesao,1987-08-31,33,masculino,le e escreve,solteiro(a),brasileira,MG,Contagem,indigena,nao eleito,3925.0,,5768.3
104,2020,eleicao ordinaria,BA,2927408,38490,191539.0,50000665940,19221,Wellington Moreira Dos Santos,Wellington Moreira,19,PODE,vereador,deferido,encanador soldador chapeador e caldeireiro,1983-10-22,37,masculino,ensino medio incompleto,divorciado(a),brasileira,BA,Salvador,indigena,suplente,,,5000.0
105,2020,eleicao ordinaria,AM,1304203,2810,193375.0,40000953439,17,Osnilson Leocadio,Osnilson,17,PSL,vice-prefeito,deferido,professor de ensino fundamental,1973-09-10,47,masculino,ensino superior completo,solteiro(a),brasileira,AM,Tefé,indigena,,,,
106,2020,eleicao ordinaria,MT,5100359,90042,193452.0,110001133935,20222,Cosme Rite,Cosme Rite,20,PSC,vereador,deferido,outros,1983-07-08,37,masculino,ensino superior completo,casado(a),brasileira,MT,Canarana,indigena,eleito por qp,,,
107,2020,eleicao ordinaria,RS,4306973,85081,194845.0,210001084672,23789,Rogerio Antonio Caetano,Rogerio Caetano,23,CIDADANIA,vereador,deferido,agricultor,1979-05-19,41,masculino,ensino medio completo,solteiro(a),brasileira,RS,Água Santa,indigena,suplente,600.0,,500.0
108,2020,eleicao ordinaria,RS,4315552,87548,195327.0,210001038647,65123,Sandro Dos Santos,Sandro,65,PC do B,vereador,renuncia,agricultor,1982-09-01,38,masculino,ensino fundamental completo,solteiro(a),brasileira,RS,Nonoai,indigena,,630.0,,
109,2020,eleicao ordinaria,CE,2308609,14737,195813.0,60000762656,13222,Juracir Pereira Dos Santos,Juracir Do Sindicato,13,PT,vereador,deferido,agricultor,1965-03-15,56,masculino,ensino medio completo,casado(a),brasileira,CE,Monsenhor Tabosa,indigena,nao eleito,1190.45,,
110,2020,eleicao ordinaria,PA,1506807,5355,197848.0,140001126651,13456,Iza Maria Castro Dos Santos,Iza Tapuia,13,PT,vereador,deferido,professor de ensino superior,1965-11-01,55,feminino,ensino superior completo,solteiro(a),brasileira,PA,Santarém,indigena,suplente,,10000.0,7332.03
111,2020,eleicao ordinaria,MS,5005251,55026,207136.0,120000778880,51111,Angelo Souza,Angelo,51,PATRIOTA,vereador,deferido,outros,1980-01-04,41,masculino,ensino fundamental incompleto,casado(a),brasileira,MS,Laguna Carapã,indigena,suplente,3402.5,,
112,2020,eleicao ordinaria,RR,1400175,3069,208261.0,230000741655,18131,Josiel Da Silva Pereira,Josiel Da Malacacheta,18,REDE,vereador,deferido,professor de ensino medio,1976-11-16,44,masculino,ensino superior completo,casado(a),brasileira,RR,Cantá,indigena,nao eleito,,,28260.0
113,2020,eleicao ordinaria,RR,1400282,3026,208296.0,230000726780,11611,Lucimar Souza Da Silva,Mara,11,PP,vereador,deferido,agricultor,1973-05-27,47,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RR,Bonfim,indigena,suplente,965.0,,
114,2020,eleicao ordinaria,RS,4321600,89354,210676.0,210001179701,65000,Rosemari Fiuza Da Silva,Rosemari Fiuza,65,PC do B,vereador,deferido,marinheiro civil canoeiro embarcado e assemelhados,1966-07-22,54,feminino,ensino superior completo,divorciado(a),brasileira,RS,Carazinho,indigena,nao eleito,385.34,,
115,2020,eleicao ordinaria,PE,2614808,25950,210936.0,170000800825,40,Josezito Manoel Dos Santos,Zito De Maninho,77,SOLIDARIEDADE,vice-prefeito,deferido,agricultor,1964-08-04,56,masculino,ensino medio incompleto,casado(a),brasileira,PE,Tacaratu,indigena,,,,
116,2020,eleicao ordinaria,SE,2800209,31038,212188.0,260000679875,13333,Tânia Maria Andrade Aragão Santos,Tânia De Valter,13,PT,vereador,deferido,servidor publico municipal,1967-10-19,53,feminino,ensino superior completo,casado(a),brasileira,SE,Aquidabã,indigena,eleito por qp,700.0,,
117,2020,eleicao ordinaria,PE,2610905,25178,212902.0,170001059007,10200,Severino Leite Da Silva,Severino Índio,10,REPUBLICANOS,vereador,deferido,agricultor,1965-08-10,55,masculino,ensino fundamental incompleto,casado(a),brasileira,PE,Arcoverde,indigena,suplente,807.0,,240.42
118,2020,eleicao ordinaria,MT,5107354,90247,215101.0,110001192155,25456,Txokran Metuktire Panara,Txokran,25,DEM,vereador,deferido,professor de ensino fundamental,1983-02-15,38,masculino,ensino medio completo,casado(a),brasileira,MT,Peixoto De Azevedo,indigena,suplente,,,
119,2020,eleicao ordinaria,MT,5103858,90824,219513.0,110001045120,20222,Tamalui Meynako,Tamalui Meynako,20,PSC,vereador,deferido,artesao,1958-06-14,62,masculino,ensino medio completo,solteiro(a),brasileira,MT,Canarana,indigena,suplente,894.61,,
120,2020,eleicao ordinaria,AM,1302553,98396,224002.0,40001252348,13123,Maria Claudia Sa Da Costa,Claudia Sa,13,PT,vereador,deferido,empresario,1971-05-25,49,feminino,ensino medio completo,divorciado(a),brasileira,AM,Manaquiri,indigena,nao eleito,,,300.0
121,2020,eleicao ordinaria,PB,2512903,21598,224799.0,150001055561,20123,José Do Nascimento Silva,Zé Bonitinho,20,PSC,vereador,indeferido,feirante ambulante e mascate,1966-02-15,55,masculino,ensino fundamental incompleto,solteiro(a),brasileira,PB,Rio Tinto,indigena,,,,
122,2020,eleicao ordinaria,SP,3506359,61280,225048.0,250001059475,70575,Jucimara Para Poty Dos Santos,Índia Jucimara,70,AVANTE,vereador,deferido,outros,1998-05-09,22,feminino,ensino medio completo,solteiro(a),brasileira,SP,São Sebastião,indigena,nao eleito,,,2837.98
123,2020,eleicao ordinaria,RO,1100924,809,225679.0,220000790956,25369,Hermes Vieira De Souza Aikanã,Hermes Aikanã,25,DEM,vereador,deferido,servidor publico municipal,1974-01-21,47,masculino,ensino medio completo,solteiro(a),brasileira,RO,Vilhena,indigena,suplente,,,
124,2020,eleicao ordinaria,RS,4301305,85251,228085.0,210000731081,11,Ivan Antonio Guevara Lopez,Ivan,11,PP,prefeito,deferido,medico,1957-05-17,63,masculino,ensino superior completo,casado(a),brasileira (naturalizada),ZZ,Nicarágua,indigena,eleito,,,61700.0
125,2020,eleicao ordinaria,PA,1502764,4529,228901.0,140001252631,22333,Beptum Kayapó,Beptum Kayapó,22,PL,vereador,deferido,outros,1974-02-15,47,masculino,le e escreve,solteiro(a),brasileira,PA,Ourilândia Do Norte,indigena,suplente,,,
126,2020,eleicao ordinaria,MT,5107859,91839,229756.0,110001113154,13333,Valdice Gomes Bonato,Valdice Gomes,13,PT,vereador,deferido,outros,1973-04-17,47,feminino,ensino superior completo,divorciado(a),brasileira,TO,Itacajá,indigena,nao eleito,3000.0,,3534.0
127,2020,eleicao ordinaria,PR,4117602,77330,230484.0,160001008002,13117,Sebastiao Dos Santos Reis,Cafuncho,13,PT,vereador,deferido,trabalhador rural,1963-05-03,57,masculino,ensino fundamental incompleto,casado(a),brasileira,PR,Palmas,indigena,nao eleito,1950.0,,521.2
128,2020,eleicao ordinaria,PR,4105706,75094,244126.0,160001196641,15005,Miguel Alves,Cacique,15,MDB,vereador,deferido,administrador,1970-08-15,50,masculino,ensino medio completo,solteiro(a),brasileira,RS,Nonoai,indigena,eleito por qp,1426.9,,
129,2020,eleicao ordinaria,MS,5003157,98590,244928.0,120001036057,70999,Izael Vargas Lopes,Izael Lopes,70,AVANTE,vereador,indeferido,outros,1977-12-28,43,masculino,le e escreve,casado(a),brasileira,MS,Coronel Sapucaia,indigena,,,,
130,2020,eleicao ordinaria,BA,2913606,35734,245519.0,50000836051,13190,Valdenilson Oliveira Dos Santos,Cacique Val,13,PT,vereador,deferido,professor de ensino fundamental,1978-12-15,42,masculino,ensino fundamental completo,solteiro(a),brasileira,BA,Camaçari,indigena,suplente,,,3220.0
131,2020,eleicao ordinaria,MT,5105309,91057,250853.0,110000868668,12222,Mabulewe Karajá,Mabulewe Karaja,12,PDT,vereador,deferido,outros,1983-05-05,37,masculino,ensino medio incompleto,solteiro(a),brasileira,TO,Formoso Do Araguaia,indigena,nao eleito,10.1,,
132,2020,eleicao ordinaria,MT,5105309,91057,250875.0,110000934823,19123,Korihele Karaja,Korihele,19,PODE,vereador,deferido,artesao,1980-08-12,40,masculino,ensino fundamental incompleto,solteiro(a),brasileira,TO,Formoso Do Araguaia,indigena,nao eleito,,,391.85
133,2020,eleicao ordinaria,MT,5107008,91391,250922.0,110001214239,25303,Domingos Savio Tserenhi Odi Tsahobo,Cacique Domingos,25,DEM,vereador,deferido,outros,1964-05-06,56,masculino,ensino fundamental completo,solteiro(a),brasileira,MT,Poxoréu,indigena,suplente,,,
134,2020,eleicao ordinaria,AM,1303205,2011,251133.0,40000731074,11567,Alvanira Soares Palmela,Cacica Alvanira,11,PP,vereador,deferido,outros,1973-07-28,47,feminino,ensino medio completo,solteiro(a),brasileira,AM,Barcelos,indigena,suplente,1045.0,,
135,2020,eleicao ordinaria,MG,3127701,45535,251690.0,130001040065,20404,Aderides Maria Das Gracas Borges,Aderides Maria,20,PSC,vereador,deferido,aposentado (exceto servidor publico),1953-07-28,67,feminino,ensino medio completo,solteiro(a),brasileira,MG,Governador Valadares,indigena,suplente,,,13930.5
136,2020,eleicao ordinaria,AM,1302504,2534,253154.0,40001150205,15656,Jermano Maia Da Silva,Jermano Apurina,15,MDB,vereador,deferido,agricultor,1973-11-11,47,masculino,ensino medio completo,solteiro(a),brasileira,AM,Manacapuru,indigena,suplente,1375.0,,
137,2020,eleicao ordinaria,AM,1303403,2690,253640.0,40000767997,14333,Dilma De Oliveira Da Paz,Dilma Da Vila,14,PTB,vereador,deferido,outros,1972-01-09,49,feminino,ensino fundamental completo,casado(a),brasileira,AM,Barreirinha,indigena,nao eleito,,,
138,2020,eleicao ordinaria,MT,5105507,91090,254120.0,110001254422,11111,Feliciana Maconho Paz Flores,Feliciana,11,PP,vereador,deferido,outros,1981-02-10,40,feminino,ensino medio completo,casado(a),brasileira,MT,Vila Bela Da Santíssima Trindade,indigena,suplente,509.0,,
139,2020,eleicao ordinaria,PE,2606606,24317,256331.0,170000690065,65222,Francisca Bezerra Da Silva,Francisca Kambiwa,65,PC do B,vereador,deferido,professor de ensino medio,1961-10-04,59,feminino,ensino superior completo,casado(a),brasileira,PE,Ibimirim,indigena,suplente,5300.0,,
140,2020,eleicao ordinaria,SE,2800308,31054,257811.0,260001183931,17997,Edigleide Santos Teles,Gleide Morena,17,PSL,vereador,deferido,outros,1971-11-13,49,feminino,ensino medio incompleto,solteiro(a),brasileira,SE,Aracaju,indigena,nao eleito,,,7000.0
141,2020,eleicao ordinaria,MT,5106422,98817,260105.0,110001135152,19345,José Carlos Firmo,Zé Carlos Terena,19,PODE,vereador,deferido,agricultor,1964-06-07,56,masculino,ensino medio completo,solteiro(a),brasileira,MS,Aquidauana,indigena,suplente,600.0,,
142,2020,eleicao ordinaria,RJ,3304557,60011,261194.0,190000684946,50234,Sergio Ricardo De Lima,Sérgio Ricardo Verde Potiguara,50,PSOL,vereador,deferido,outros,1968-03-20,53,masculino,ensino superior completo,solteiro(a),brasileira,RN,Canguaretama,indigena,suplente,13195.0,,2368.49
143,2020,eleicao ordinaria,MS,5003157,98590,261314.0,120000750373,25111,Nestor Alves Dias,Nestor Alves,25,DEM,vereador,indeferido,agricultor,1983-03-26,38,masculino,le e escreve,casado(a),brasileira,MS,Coronel Sapucaia,indigena,,300.0,,
144,2020,eleicao ordinaria,ES,3201308,56251,264480.0,80000888027,51999,Esmeralda Da Silva De Jesus,Esmeralda Da Silva,51,PATRIOTA,vereador,indeferido,outros,1971-09-07,49,feminino,le e escreve,solteiro(a),brasileira,BA,Itamaraju,indigena,,,,460.0
145,2020,eleicao ordinaria,AC,1200344,1554,264806.0,10000650804,15015,Sico Kulina,Sico,15,MDB,vereador,deferido,agricultor,1973-02-20,48,masculino,ensino fundamental completo,solteiro(a),brasileira,AC,Manoel Urbano,indigena,suplente,,,2657.0
146,2020,eleicao ordinaria,AC,1200609,1473,265496.0,10000950494,11777,Manoel Roque De Souza Yauanawa,Roque Yauanawá,11,PP,vereador,deferido,outros,1964-01-22,57,masculino,ensino medio incompleto,casado(a),brasileira,AC,Tarauacá,indigena,nao eleito,,,999.29
147,2020,eleicao ordinaria,BA,2915601,36137,268926.0,50000798921,50123,Adilson Santana,Adilson Pataxó,50,PSOL,vereador,deferido,artesao,1968-05-01,52,masculino,ensino fundamental incompleto,solteiro(a),brasileira,BA,Porto Seguro,indigena,nao eleito,,,255.0
148,2020,eleicao ordinaria,MS,5000906,90174,272172.0,120001148113,55111,Joel Aquino Ximenes,Professor Joel,55,PSD,vereador,deferido,professor de ensino medio,1980-10-04,40,masculino,ensino superior completo,solteiro(a),brasileira,MS,Amambai,indigena,suplente,3514.57,,
149,2020,eleicao ordinaria,MS,5002704,90514,272252.0,120001076646,17040,Rute Torres Poquiviqui Bondarczuk,Rute Poquiviqui,17,PSL,vereador,deferido,aposentado (exceto servidor publico),1970-09-12,50,feminino,ensino superior completo,casado(a),brasileira,MS,Campo Grande,indigena,suplente,,,7955.77
150,2020,eleicao ordinaria,RS,4321402,89311,278816.0,210000670337,45555,Ricardo Chójrej Sales,Ricardo Índio,45,PSDB,vereador,deferido,agricultor,1978-05-06,42,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Tenente Portela,indigena,suplente,1506.0,60.0,
151,2020,eleicao ordinaria,AP,1600402,6076,282074.0,30000636681,18789,Elim Soares Mendes,Elim O Indio,18,REDE,vereador,deferido,empresario,1973-01-07,48,masculino,ensino superior incompleto,divorciado(a),brasileira,PA,Santarém,indigena,suplente,,,21800.0
152,2020,eleicao ordinaria,SP,3506359,61280,282479.0,250001059476,70410,Liviane Arâ Mirim De Lima,India Liviane,70,AVANTE,vereador,deferido,outros,2000-09-19,20,feminino,ensino medio completo,solteiro(a),brasileira,SP,São Sebastião,indigena,nao eleito,,,2837.98
153,2020,eleicao ordinaria,BA,2911204,35238,287708.0,50000993258,11777,Wilson Silva Vidal,Pastor Wilson,11,PP,vereador,deferido,outros,1969-05-29,51,masculino,ensino medio completo,casado(a),brasileira,BA,Pau Brasil,indigena,suplente,796.0,,
154,2020,eleicao ordinaria,MS,5002704,90514,288357.0,120000725257,12300,Sander Barbosa Pereira,Sanders Barbosa,12,PDT,vereador,deferido,professor de ensino medio,1967-02-25,54,masculino,ensino superior completo,solteiro(a),brasileira,MS,Campo Grande,indigena,suplente,,,8750.0
155,2020,eleicao ordinaria,MS,5005806,91154,290171.0,120001243157,12333,Valdecir Marques Miranda,Valdecir Unisom,12,PDT,vereador,deferido,agente administrativo,1970-11-03,50,masculino,ensino medio completo,casado(a),brasileira,MS,Nioaque,indigena,nao eleito,,,
156,2020,eleicao ordinaria,MT,5105507,91090,291639.0,110001266559,11555,Cecilia Santa Pachuri,Cecilia,11,PP,vereador,deferido,pedagogo,1969-11-22,51,feminino,ensino superior completo,casado(a),brasileira,MT,Vila Bela Da Santíssima Trindade,indigena,suplente,,,
157,2020,eleicao ordinaria,MT,5101704,90336,292187.0,110001226297,11555,Creuza Soripa,Creuza Soripa,11,PP,vereador,deferido,dona de casa,1964-05-26,56,feminino,le e escreve,solteiro(a),brasileira,MT,Barra Do Bugres,indigena,suplente,1280.0,,1600.0
158,2020,eleicao ordinaria,MG,3109402,41874,299765.0,130001118218,43111,Antonia Araci De Souza,Professora Sissa Morais,43,PV,vereador,deferido,professor de ensino fundamental,1963-06-13,57,feminino,ensino superior completo,solteiro(a),brasileira,MG,Papagaios,indigena,suplente,413.97,,500.0
159,2020,eleicao ordinaria,RO,1100098,256,301678.0,220001242089,15555,Miguel Surui Araujo,Miguel Surui,15,MDB,vereador,deferido,outros,1975-01-10,46,masculino,ensino fundamental incompleto,casado(a),brasileira,RO,Cacoal,indigena,suplente,,,1674.55
160,2020,eleicao ordinaria,BA,2927408,38490,302224.0,50000665945,19127,Sônia Regina Da Silva,Professora Sônia Silva,19,PODE,vereador,deferido,pedagogo,1966-11-30,54,feminino,ensino superior completo,solteiro(a),brasileira,BA,Campo Formoso,indigena,suplente,,,34422.5
161,2020,eleicao ordinaria,RO,1101005,612,302770.0,220000835260,13623,Divipa Uru Eu Wau Wau,Divipa  Aricã O Indio,13,PT,vereador,deferido,trabalhador rural,1976-02-22,45,masculino,le e escreve,solteiro(a),brasileira,RO,Costa Marques,indigena,nao eleito,1545.0,,500.0
162,2020,eleicao ordinaria,RN,2406502,17299,303615.0,200000779358,11222,Antonio Henrique Bento,Antonio Bento,11,PP,vereador,deferido,agricultor,1967-11-24,53,masculino,ensino fundamental incompleto,casado(a),brasileira,RN,Lagoa Nova,indigena,nao eleito,,,1250.0
163,2020,eleicao ordinaria,MS,5007901,91570,306393.0,120000881509,40192,Adelino Dias,Adelino Dias,40,PSB,vereador,deferido,tecnico de enfermagem e assemelhados (exceto enfermeiro),1985-07-03,35,masculino,ensino medio completo,solteiro(a),brasileira,MS,Sidrolândia,indigena,suplente,1500.0,,
164,2020,eleicao ordinaria,CE,2312106,15431,309161.0,60001058920,13888,Audeneire Inácio Da Silva,Leila Inácio,13,PT,vereador,deferido,agricultor,1986-04-17,34,feminino,ensino medio completo,solteiro(a),brasileira,CE,Santana Do Cariri,indigena,suplente,700.0,,
165,2020,eleicao ordinaria,GO,5202502,92495,309807.0,90000994255,19001,Jasson Tarobari,Torobari,19,PODE,vereador,deferido,professor de ensino superior,1969-04-12,51,masculino,ensino superior completo,casado(a),brasileira,GO,Aruanã,indigena,nao eleito,1333.53,,2156.16
166,2020,eleicao ordinaria,PA,1504422,4642,310234.0,140000755214,77678,Neilson Da Luz Monteiro,Indio Da Saude,77,SOLIDARIEDADE,vereador,deferido,outros,1980-05-24,40,masculino,ensino fundamental completo,solteiro(a),brasileira,PA,São Francisco Do Pará,indigena,suplente,199.95,,52.0
167,2020,eleicao ordinaria,RS,4313409,87718,310558.0,210000833528,13000,Marli Aparecida Naloski Araujo,Marli Naloski,13,PT,vereador,deferido,outros,1966-03-23,55,feminino,ensino medio incompleto,casado(a),brasileira,RS,Vicente Dutra,indigena,suplente,,,4292.0
168,2020,eleicao ordinaria,PA,1504208,4839,313612.0,140000762314,77140,Ubirajara Nazareno Sompre,Ubirajara Sompré,77,SOLIDARIEDADE,vereador,deferido,engenheiro,1981-01-09,40,masculino,ensino superior completo,divorciado(a),brasileira,PA,Marabá,indigena,,60765.0,,
169,2020,eleicao ordinaria,PE,2603454,26298,316177.0,170000916917,19666,Marcilio Ferreira Da Luz,Marcilio Da Saúde,19,PODE,vereador,deferido,servidor publico municipal,1967-04-28,53,masculino,ensino medio completo,casado(a),brasileira,PE,Camaragibe,indigena,suplente,4000.0,,
